STATE,County,FACILITY NAME,AVG. ESTIMATE RELEASE (lb)
SC,Oconee,GREENTECH GLOBAL RECYCLING,0
SC,Oconee,SCHNEIDER ELECTRIC,617.5
SC,Oconee,BORGWARNER POWER DRIVE SYSTEMS,0
GA,Oglethorpe,CRAWFORD PLANT,3.75
KY,Ohio,DAICEL SAFETY SYSTEMS AMERICAS INC,28.4
KY,Ohio,PERDUE CROMWELL PROCESSING PLANT,152
KY,Ohio,THE WESTERN KENTUCKY COAL CO - GENESIS MINE,0.03
KY,Ohio,BIG RIVERS ELECTRIC CORP WILSON STATION,35417.14
KY,Ohio,NEO INDUSTRIES (KENTUCKY) INC,0
KY,Ohio,MCHENRY BRASS INC,30.75
KY,Ohio,NOF - FORDSVILLE,6359.07
FL,Okaloosa,U.S. DOD USAF EGLIN AFB FL,87.73
FL,Okaloosa,PREFERRED-FT WALTON RM,0
FL,Okaloosa,CRANE ELECTRONICS INC,0
FL,Okaloosa,US DOD  USAF  HURLBURT FIELD,0.32
FL,Okaloosa,READY MIX USA LLC-FORT WALTON PLANT,0
FL,Okaloosa,MICRO SYSTEMS INC,0
FL,Okaloosa,KITCHEN & BATH CENTER,2945
FL,Okeechobee,BORAL ROOFING - OKEECHOBEE,0
MS,Oktibbeha,MMC MATERIALS INC - STARKVILLE,0.03
MS,Oktibbeha,SOUTHWIRE CO,31.8
NC,Onslow,STANADYNE LLC,0
NC,Onslow,S&W HUBERT PLANT,0
NC,Onslow,S&W HOLLY RIDGE PLANT,0.01
NC,Onslow,MCIEAST-MCB CAMLEJ MAIN FACILITY,194.61
NC,Onslow,P4 JACKSONVILLE PLANT,0.01
FL,Orange,SONOCO PRODUCTS CO,1041
FL,Orange,STANTON ENERGY CENTER,16048.8
FL,Orange,FRITO LAY INC,0
FL,Orange,OLDCASTLE PRECAST INC,0
FL,Orange,AVALON ROAD RM,0.13
FL,Orange,CEMEX REGENCY PARK,0
FL,Orange,QORVO US INC,1027.5
FL,Orange,CEMEX WINTER PARK,0
FL,Orange,DEAN DAIRY HOLDINGS LLC DBA TG LEE DAIRY,1.25
FL,Orange,CEMEX ATLANTA AVENUE,0
FL,Orange,REGAL MARINE INDUSTRIES INC,79525
FL,Orange,E ORLANDO READY MIX PLANT,0.19
FL,Orange,CEMEX WEST ORANGE,0
FL,Orange,TAFT READY MIX PLANT,0.13
FL,Orange,CEMEX LOCKHART,0
FL,Orange,ADDISON,125
FL,Orange,SHERWIN-WILLIAMS CO,80.41
FL,Orange,TITAN FLORIDA-WINTER GARDEN RMC PLANT,0.02
FL,Orange,LOCKHEED MARTIN MFC - ORLANDO,2262.04
FL,Orange,NEW NGC INC D/B/A NATIONAL GYPSUM CO,3.2
NC,Orange,WILMORE ELECTRONICS CO INC,0
FL,Orange,PREFERRED-LOCKHART RM,0.01
FL,Orange,COASTAL AN OLDCASTLE CO,0
NC,Orange,ARMACELL LLC,142.25
FL,Orange,CEMEX GRANT STREET,0
FL,Orange,BANKER STEEL - ORLANDO,0
FL,Orange,PREFERRED-DIVISION RM,0
NC,Orange,CENTRAL CAROLINA CONCRETE LLC - MEBANE,0
FL,Orange,PREFERRED-WINTER GARDEN RM,0.01
FL,Orange,CARDER ROAD READY MIX,0.18
FL,Orange,FUTURE FOAM INC,0.2
FL,Orange,BRENNTAG MID-SOUTH INC,77.7
FL,Orange,TITAN FLORIDA-GRANT STREET RMC PLANT,0.01
FL,Orange,PREFERRED-ALAFAYA RM,0.01
NC,Orange,ARGOS CHAPEL HILL CONCRETE PLANT,0.04
FL,Orange,MODERN WELDING CO OF FLOR IDA INC,2460
FL,Orange,WHITAKER SOLVENTS & CHEMICAL S,111.63
FL,Orange,NAUTIQUE BOAT CO INC,54675.25
FL,Orange,PREFERRED-WINTERPARK RM,0.01
FL,Orange,CEMEX EAST ORLANDO,0
FL,Orange,ORLANDO PAVING PLANT #5,0.33
FL,Orange,TITAN FLORIDA -SOUTH ORANGE RMC PLANT,0.02
FL,Orange,ANUVIA FLORIDA LLC,1.25
FL,Orange,POLYNT COMPOSITES USA INC,455.84
NC,Orange,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,0.38
FL,Orange,REV AMBULANCE GROUP ORLANDO INC,5678
FL,Orange,PREFERRED-NARCOOSSEE RM,0.02
FL,Orange,TITAN FLORIDA-ORLANDO BLOCK PLANT,0
SC,Orangeburg,GULBRANDSEN CHEMICALS INC,11
SC,Orangeburg,HOLCIM (US) INC HOLLY HILL PLANT,5478.52
SC,Orangeburg,OKONITE CO INC,13.06
SC,Orangeburg,KOYO BEARINGS NA LLC,25
SC,Orangeburg,HUSQVARNA CONSUMER OUTDOOR PRODUCTS,174.65
SC,Orangeburg,SI GROUP INC,47137.59
SC,Orangeburg,CONCRETE SUPPLY CO  LLC - ORANGEBURG,0
SC,Orangeburg,CAROLINA POLE INC,0
SC,Orangeburg,DOMINION ENERGY SOUTH CAROLINA INC - COPE STATION,1166.98
SC,Orangeburg,ALLIED AIR ENTERPRISES,0
SC,Orangeburg,TRINITY HIGHWAY PRODUCTS LLC PLT 1478,11.67
SC,Orangeburg,STARFLO,0
FL,Osceola,GATE PRECAST CO,0
FL,Osceola,MERCURY MARINE PLANT 07,0
FL,Osceola,ARGOS KISSIMMEE CONCRETE PLANT,0.08
FL,Osceola,DUKE ENERGY FLORIDA LLC-INTERCESSION CITY POWER PLANT,3.9
FL,Osceola,BEST ENGINEERING SURFACE TECHNOLOGIES LLC DBA WINDSOR METAL,8729
FL,Osceola,TITAN-ST CLOUD,0
FL,Osceola,PREFERRED-KISSIMMEE RM,0.02
FL,Osceola,PREFERRED MATERIALS INC-KISSIMMEE ASPHALT PLANT,0.23
FL,Palm Beach,TITAN FLORIDA-DELRAY BEACH RMC PLANT,0.02
FL,Palm Beach,TITAN FLORIDA-MANGONIA PARK RMC PLANT,0.01
